date,RQ1_SQ1,RQ1_SQ2,RQ1_SQ3,RQ1_SQ4,RQ1_SQ5,RQ2_SQ1,RQ2_SQ2,RQ2_SQ3,RQ2_SQ4,RQ2_SQ5,RQ3_SQ1,RQ3_SQ2,RQ3_SQ3,RQ3_SQ4,RQ3_SQ5,RQ4_SQ1,RQ4_SQ2,RQ4_SQ3,RQ4_SQ4,RQ4_SQ5,RQ5_SQ1,RQ5_SQ2,RQ5_SQ3,RQ5_SQ4,RQ5_SQ5
1963-07-17,-0.00396373,-0.00327936,-0.01059420,-0.00154636,-0.00830175,-0.00375118,-0.00433776,-0.00219395,0.00293942,-0.00503904,-0.00647172,-0.00222582,-0.00195901,-0.00464132,-0.00443560,-0.00215856,-0.00237108,-0.00303123,-0.00640724,0.00116070,-0.00462057,-0.00261008,-0.00187747,-0.00617517,-0.00297113
1963-07-18,-0.01377586,-0.01333842,-0.00411373,-0.00462935,-0.00614484,-0.00677962,-0.00541631,-0.00507030,-0.00152906,-0.00947680,-0.00453830,-0.00558818,-0.00600473,-0.00686484,-0.00205936,-0.00147364,-0.00514492,-0.00590179,-0.00412137,-0.00252996,-0.00809208,-0.00625593,-0.00832803,-0.00492134,-0.00768746
1963-07-19,-0.00208239,0.00034212,-0.00201291,-0.00073254,-0.00370740,-0.00073322,-0.00766260,-0.00449102,-0.00270036,-0.00526909,0.00108014,-0.00320182,0.00384969,-0.00407538,-0.00304306,0.00031966,-0.00209639,-0.00535436,-0.00588981,-0.00498520,-0.00202691,-0.00308546,-0.00379073,-0.00316751,-0.00298901
1963-07-22,-0.00936334,-0.00920342,-0.00055500,-0.00820609,-0.00698530,-0.00082305,-0.00216183,-0.00358070,-0.01076245,-0.00808127,-0.00108121,-0.00588130,-0.00755109,-0.00479098,-0.00524189,-0.00607871,-0.00430083,-0.00530030,-0.00683641,-0.00885807,-0.00366581,-0.00757074,-0.01094469,-0.00789786,-0.00566503
1963-07-23,-0.00541195,-0.00160424,-0.00195763,0.00027862,-0.00593887,-0.00020563,-0.00069473,0.00242080,-0.00405325,-0.00055633,0.00472844,-0.00186588,-0.00029490,-0.00988307,-0.00240298,0.00402785,-0.00400693,-0.00154594,0.00201853,0.00052192,0.00293627,-0.00145933,0.00209433,-0.00079935,0.00275857
1963-07-24,0.00403024,0.00255020,-0.00121868,0.00085029,0.00387330,-0.00005436,0.00861847,0.00368906,0.01168951,0.00977890,-0.00109858,-0.00392343,0.00664823,0.01028033,-0.00103669,0.00079453,0.00337352,0.00512240,0.01270316,0.00832783,0.00304241,0.00816884,0.00739958,0.00497665,0.00693584
1963-07-25,0.00048569,-0.00188788,0.00235893,0.00151158,0.00175188,-0.00180309,-0.00657690,-0.00157390,-0.00331853,-0.00305187,-0.00262837,0.00087779,0.00128558,-0.00417888,0.00122935,-0.00167036,0.00030692,0.00349257,0.00259844,-0.00004339,0.00155433,0.00170147,-0.00276474,0.00132871,-0.00905249
1963-07-26,0.00248940,0.00328290,0.00223472,0.00088151,-0.00147245,0.00122518,0.00065159,0.00294531,0.00739457,0.00888936,0.00077911,-0.00111502,0.00046044,0.00051517,0.00410254,0.00327197,0.00383788,-0.00273451,0.00108799,0.00484451,0.00288217,0.00591159,0.00852279,0.00219336,0.00787160
1963-07-29,-0.00006399,0.00519018,-0.00198013,-0.00339774,-0.00002220,0.00001137,0.00082600,-0.00288557,-0.00425642,-0.00195618,0.00029709,0.00303795,0.00447196,-0.00078877,0.00383672,-0.00045470,0.00149772,-0.00095176,0.00174668,-0.00526434,-0.00020991,0.00169313,0.00318607,0.00766673,0.00441224
1963-07-30,0.00498243,0.00872775,0.00531332,0.00566396,0.01157259,0.00310279,0.00605542,0.00403117,0.01026769,0.01098907,0.00384556,0.00483996,0.00776906,0.00700708,0.02513786,0.00466840,0.01425758,0.00581264,0.00407744,0.00875867,0.00496621,0.00786149,0.01672965,0.00873454,0.01205842
1963-07-31,0.00331591,-0.00425704,0.00243473,0.00519710,-0.00606038,-0.00240228,-0.00177942,-0.00261423,-0.00662567,-0.00854245,0.00211123,-0.00202897,-0.00119721,-0.00240568,-0.01131341,-0.00137346,-0.00666237,0.00286475,-0.00058108,0.00161167,0.00070494,0.00288217,-0.00079951,-0.00199445,-0.00549759
1963-08-01,-0.00515478,-0.00198530,-0.00223530,-0.00343768,-0.00228392,-0.00227289,-0.00188219,-0.00507346,0.00287073,-0.00034421,0.00531656,-0.00249308,-0.00115242,0.00293560,0.00475082,0.00094998,0.00205958,-0.00044274,-0.00458399,-0.00157138,0.00083632,-0.00300944,-0.00040351,-0.00442648,0.00161073
1963-08-02,0.00834097,-0.00067551,0.00320379,0.00314721,0.00106791,0.00487534,0.00383556,0.00009456,0.00386648,-0.00073521,0.00095601,0.00521806,-0.00206717,0.00339548,0.00457475,0.00145353,0.00390006,0.00255475,0.00413314,-0.00076326,0.00367105,0.00534061,0.00364739,0.00486978,0.00137481
1963-08-05,0.00757068,-0.00082294,0.00927290,0.00735049,-0.00027139,0.00146360,0.00349526,0.00201327,0.00279572,0.00861391,0.00583256,0.00378099,0.01014998,-0.00053914,0.00624283,0.00127077,0.00737622,0.00696331,0.00404244,0.00888715,0.00726935,0.00866279,0.00676941,0.00891484,0.01123554
1963-08-06,-0.00330373,-0.00026010,0.01048910,0.00803240,0.00919131,-0.00171708,0.00434205,0.00885777,0.00675978,0.00918629,0.00000321,0.00274903,0.00708818,0.00200671,0.01071123,0.00753001,0.00686226,0.00840539,0.00932984,0.00683378,0.00592023,0.00699866,0.00436231,0.00577814,0.01523289
1963-08-07,-0.00238710,0.00305960,-0.00481127,0.00081035,-0.00178308,-0.00528484,-0.00121152,-0.00284052,-0.00016440,0.00149397,0.00168491,0.00277554,-0.00458259,0.00350263,-0.00245230,-0.00339668,-0.00474375,0.00079762,0.00317065,-0.00526701,0.00011210,-0.00120732,-0.00447261,0.00083260,-0.00591219
1963-08-08,0.00501815,-0.00505816,-0.00718095,-0.00310446,0.00107135,0.00426003,0.00171955,0.00334245,0.00023272,0.00115803,0.00005667,0.00146761,0.00168964,0.00330326,0.00646493,0.00370046,0.00168939,0.00052382,-0.00490256,-0.00094021,0.00124840,0.00160002,0.00277403,-0.00076601,0.00079940
1963-08-09,0.00223020,0.00535298,-0.00022643,0.00921393,0.00121247,0.00474922,0.00139121,0.01070005,0.00942151,0.00781724,0.00579725,0.00896840,0.00664830,0.00665158,0.01724327,0.00753134,0.00597087,0.00803887,0.00711897,0.01526370,0.00116700,0.00205348,0.00620472,0.00684652,0.00860426
1963-08-12,0.01629490,0.00062580,0.00320445,0.00854561,0.00681780,0.00099674,0.00186026,-0.00157966,0.00738016,0.00816461,0.00172255,0.00344512,0.00577041,0.00678957,0.01348339,0.00330498,0.00025823,0.00405429,0.00313877,0.00752757,0.00018435,-0.00053568,-0.00114532,0.00643251,0.01268980
1963-08-13,-0.00677202,-0.00144534,0.00001448,-0.00203890,0.00441595,-0.00521200,0.00519008,0.00528952,-0.00187195,0.00048664,0.00630205,0.00298180,0.01208003,0.00003722,-0.00861669,-0.00076956,0.00327607,0.00018261,0.00269053,-0.00105236,0.00607084,0.00106302,0.00495894,0.00368587,0.00798485
1963-08-14,-0.00030742,0.00036215,-0.00229446,0.01185845,0.00718237,0.00263054,0.00241186,-0.00354308,0.00462257,0.00237704,0.00108335,0.00551368,0.00365017,0.01005637,0.00811907,0.00446313,0.00100550,0.00102473,0.00885334,0.00552484,0.01282834,-0.00114003,0.00162828,-0.00299484,-0.00415768
1963-08-15,-0.00498206,0.00517053,0.00009418,0.00420720,0.00223157,0.00123935,0.00405162,0.00433112,0.00276696,0.00186825,0.00184306,0.00418839,-0.00038686,0.00993200,0.00559278,0.00401781,0.00341274,0.00337610,0.00493816,-0.00010157,0.00116437,0.00345539,0.01327955,0.00394744,0.00570991
1963-08-16,-0.00077426,0.00200979,-0.00019362,0.00185968,0.00034961,0.00816378,-0.00102291,0.00203215,0.00641215,0.00545146,0.00200576,0.00321323,0.00047400,0.00449270,0.00676305,0.00222445,0.00230600,0.00027359,-0.00043109,0.00253446,-0.00490042,0.00117245,0.00176815,0.00329473,0.00892840
1963-08-19,-0.00295422,0.00292748,0.00028352,-0.00261188,-0.00049861,0.00242726,0.00004923,0.00208383,-0.00151417,-0.00024485,-0.00126610,0.00147701,0.00010511,0.00140249,0.01183047,-0.00022328,-0.00247786,0.00018090,0.00150397,0.00193634,0.00197332,-0.00084736,-0.00254374,-0.00225230,0.00270379
1963-08-20,0.00753194,0.00153739,0.00237395,-0.00551553,-0.00213574,0.00163180,-0.00157144,0.00095304,-0.00200487,-0.00089342,0.00005096,-0.00137728,-0.00734980,-0.00018016,-0.00055617,-0.00134258,-0.00009972,0.00022148,0.00636313,0.01098560,0.00153113,0.00035192,-0.00029183,0.00054068,-0.00235515
1963-08-21,0.00889468,0.00167788,0.00660192,-0.00059184,0.00178009,0.00221592,-0.00342778,-0.00558389,-0.00207284,-0.00129294,-0.00136327,-0.00092150,0.00208018,-0.00158762,0.00404166,-0.00230833,0.00092683,-0.00078687,0.00283230,-0.00162328,-0.00145992,-0.00205264,-0.00413388,-0.00196612,0.00656861
1963-08-22,0.00540195,0.00397415,0.00917574,0.00588828,0.00423732,0.00722337,0.00570350,0.01515187,0.00704645,0.01428692,0.00133726,0.00363879,0.00533441,0.00274182,0.00815621,-0.00224198,0.00025671,0.00531386,0.00288685,0.01565644,0.00247072,0.00270249,0.00853289,0.00468187,0.01435757
1963-08-23,0.00339456,0.00586671,0.00088382,0.00399476,0.00464394,-0.00118819,0.00197203,0.00025305,0.01063583,0.00669439,0.00033740,0.00014855,-0.00238095,0.00459666,0.00498634,0.00406841,0.00441046,0.00576395,0.00120596,0.00703907,0.00694531,0.00074608,0.00738414,0.00411847,0.00970665
1963-08-26,0.00536100,-0.00216530,0.00737526,0.00415701,-0.00023403,-0.00240419,0.00121976,0.00171543,0.00448042,-0.00180791,0.00461996,0.00146583,0.00244218,0.00750874,-0.00362834,0.00119581,-0.00082332,0.00201806,-0.00017178,0.00311941,0.00041395,0.00185715,0.00328322,0.00369162,0.00392628
1963-08-27,-0.00378541,-0.00175206,-0.00413934,-0.00347478,-0.00629172,-0.00074336,-0.00013440,-0.00348193,-0.01025126,-0.01149476,-0.00537528,-0.00258783,-0.01046425,-0.00686489,-0.01568154,-0.00372417,-0.00647703,-0.00527391,-0.00470790,-0.00292645,-0.00101154,-0.00032632,-0.00391877,-0.00160612,-0.01014837
1963-08-28,0.00514988,0.00248767,0.00701249,0.01206545,0.00847005,0.00942763,0.00781254,0.00700912,0.00945082,0.00899326,0.00819950,0.00448909,0.00450036,0.00582429,0.01973756,0.00643717,0.00732558,0.00833885,0.00884869,0.01705701,0.00614912,0.00587784,0.01065465,0.01001839,0.02535440
1963-08-29,0.00001952,0.00131175,0.01821361,0.00693545,0.00539443,0.00904246,0.00643998,0.00676353,-0.00267360,0.00100174,0.00257168,0.00223444,0.00091999,-0.00092356,-0.00165989,0.00042300,0.00039201,0.00702639,0.01039870,0.00545489,0.00129037,-0.00034801,-0.00081379,0.00015956,0.00586733
1963-08-30,-0.00036401,-0.00035455,0.00864187,0.00590684,0.00720983,0.00275433,0.00114981,0.00195585,0.00811671,0.00220945,0.00876118,0.00453686,0.00514631,0.00498816,0.00540101,0.00377476,0.00593185,-0.00158151,0.00071719,0.00508219,-0.00011076,-0.00038414,0.00939359,0.00127903,0.01522779
1963-09-03,0.00536730,-0.00047300,0.00658779,-0.00582637,0.00524779,-0.00245698,-0.00216893,0.00161592,0.00861067,0.00651550,0.00044172,0.00339259,0.00153824,0.00252471,0.00309920,0.00182966,0.00472781,0.00335133,0.00533578,-0.00156244,0.00352735,0.00127646,0.00293050,0.00108438,0.00205698
1963-09-04,0.00387434,0.00845124,-0.00382594,0.00115091,0.00039909,0.00993314,0.00287688,-0.00077515,0.00075660,0.00591161,-0.00225037,-0.00070157,0.00628052,-0.00343101,0.01117554,-0.00144826,-0.00051460,0.00216088,0.00190106,-0.00683030,0.00549916,-0.00117597,0.00008569,-0.00410009,-0.00559035
1963-09-05,0.00433717,0.00222680,0.00158159,0.00861066,0.00899804,0.00256287,0.00464294,0.00503000,0.00164233,0.01058653,0.00492297,0.00731376,0.00686401,0.00714273,0.00878290,0.00792653,0.00361137,0.00326570,0.00146442,0.00116136,0.00217379,0.00406050,0.00370984,0.00207531,0.00913424
1963-09-06,-0.00072215,-0.00245516,-0.00531107,-0.00326481,-0.00180644,0.00028963,-0.00159158,-0.00304446,-0.00382908,-0.00353926,-0.00076492,-0.00129693,-0.00242056,-0.00570376,-0.01153998,-0.00573987,0.00791063,-0.00177419,-0.00084956,-0.00716866,-0.00443917,-0.00632358,-0.00060891,-0.00658173,-0.01277492
1963-09-09,-0.00508400,-0.00398532,-0.00514223,-0.00330481,-0.01323698,-0.00434813,-0.00454577,-0.00674282,-0.00239471,-0.00838420,-0.00159107,-0.00379540,0.00571613,-0.00802972,-0.00457543,-0.00164330,-0.00232470,-0.00661175,-0.00361329,-0.00493370,-0.00111009,-0.00344791,-0.00397399,-0.00593527,-0.00701031
1963-09-10,0.00375709,0.00575457,-0.00177349,0.00699048,0.01875740,0.00530330,0.00786486,0.00159898,0.00228262,0.01192872,0.00412455,0.00231486,0.01018314,0.00784032,0.00442919,0.00254732,0.00654735,0.00552235,0.00191636,0.00942733,0.00299163,-0.00154977,0.01464912,0.00510941,0.01670638
1963-09-11,0.00672255,0.00632059,0.00035421,0.00136007,0.00846424,-0.00297447,0.00483249,-0.00136433,0.00141502,-0.00062322,0.00239402,0.00379777,0.00463082,0.00862914,0.00333893,-0.00021266,0.00416282,0.00140833,0.00035882,0.00368711,0.00459554,0.00167428,0.00262739,0.00099284,-0.00038433
1963-09-12,0.00473599,-0.00114915,-0.00185256,-0.00829299,0.00091694,-0.00110590,-0.00076829,-0.00175574,0.00141486,-0.00203669,-0.00125512,0.00369364,-0.00005202,0.00291248,0.00162714,-0.00108735,0.00077680,-0.00601329,-0.00176695,0.00001382,-0.00001821,0.00053006,-0.00530832,-0.00191216,-0.00324909
1963-09-13,0.00554124,0.00457101,0.00294852,0.00071574,0.00057317,-0.00051719,0.00215773,0.00217099,0.00067735,0.00597264,-0.00117995,0.00042289,0.00048767,0.00643855,0.00185848,-0.00264270,-0.00225919,0.00103671,0.00224519,0.00513475,0.00101307,0.00130709,-0.00332188,0.00449626,0.00381677
1963-09-16,-0.00017818,0.00132893,-0.00741000,-0.00014447,-0.00378530,-0.00142706,-0.00757859,-0.00222487,0.00060446,-0.00639075,-0.00343844,-0.00288286,-0.00377647,-0.00355338,-0.01087414,-0.00168516,-0.00254237,0.00052284,-0.00058937,-0.00399199,-0.00334790,0.00382940,0.00112123,0.00105443,0.00363179
1963-09-17,-0.00301845,0.00119080,-0.00024969,-0.00273371,-0.00176590,-0.00481341,0.00144785,-0.00014112,0.00071340,-0.00547616,0.00027512,0.00069464,0.00177318,-0.00267198,-0.01001459,-0.00093897,-0.00003032,0.00129082,0.00181632,0.00499500,0.00121722,0.00207301,-0.00030867,0.00329467,0.00657937
1963-09-18,-0.00948611,-0.00134323,0.00108600,-0.00447523,-0.00674039,-0.00912517,-0.00298621,0.00013178,0.00068544,-0.00414246,0.00008137,-0.00594727,-0.00420361,-0.00787263,-0.00473837,-0.00227678,-0.00740637,-0.00615611,-0.00788228,-0.00598202,-0.00386069,-0.00308986,-0.00715036,-0.00260398,0.00147820
1963-09-19,0.00939812,0.00074290,0.00403534,0.00635442,0.00851283,-0.00221310,0.00765425,0.00337913,0.00855046,0.00026593,0.00346756,0.00520432,0.00668280,0.00858191,0.01569033,0.00443943,0.00725938,0.00630389,0.00544975,0.00364673,0.00515438,0.00319597,0.00549753,0.00704733,0.01464072
1963-09-20,0.00214877,0.00066281,-0.00414954,0.00521674,-0.00377495,-0.00070625,-0.00387840,0.00128658,-0.00029344,-0.00860728,-0.00190376,-0.00127448,0.00376027,0.00229200,0.00132404,-0.00271324,0.00244612,0.00240774,0.00456497,-0.00215782,-0.00019725,-0.00216065,0.00559412,0.00741531,0.01017881
1963-09-23,-0.00542489,-0.00659083,-0.00426343,-0.01358662,-0.00753902,-0.01030933,-0.00357470,-0.00380924,-0.00571096,-0.01255471,0.00074501,-0.00492712,-0.00976612,-0.00436120,-0.01122618,-0.00408707,-0.00603576,-0.00689948,-0.00551821,-0.00713464,-0.00248501,-0.00315275,-0.00761317,-0.00673325,-0.00392135
1963-09-24,0.00087519,0.00055671,-0.00136355,-0.00291196,-0.00306461,-0.00349996,0.00028424,0.00239806,-0.00187429,0.00610842,0.02028969,0.00153746,0.00372598,-0.00232339,-0.00215937,-0.00018255,0.01008530,-0.00063842,-0.00188954,0.00176321,0.00662671,-0.00134237,-0.00056198,-0.00265162,0.01585951
1963-09-25,-0.01057441,-0.00091665,-0.00217817,-0.00512235,-0.01591769,-0.00795664,-0.00647525,-0.00434738,-0.00219749,-0.00729457,-0.00166208,-0.00597503,-0.00710785,-0.00849623,-0.01078978,-0.00525727,-0.00953060,-0.00705187,-0.01250525,-0.01223350,-0.00653148,-0.00215594,-0.00387521,-0.00818615,-0.01421569
1963-09-26,-0.00890031,-0.00436551,-0.00437603,-0.00769467,-0.00729022,-0.00614867,-0.00375548,-0.00830252,-0.00483246,-0.01049494,-0.00467437,-0.00590875,-0.00808006,-0.01121747,-0.00542129,-0.00397906,-0.01233716,-0.00562738,-0.01091631,-0.00711278,-0.00445149,-0.00627280,-0.01388794,-0.01195285,-0.01837045
1963-09-27,0.00558242,-0.00420267,-0.00120114,0.00324186,0.00884963,0.00135972,-0.00208893,-0.00035311,-0.00202765,0.00404844,-0.00153365,-0.00170483,-0.00051138,-0.00295739,0.00245592,0.00011006,-0.00129924,0.00002959,-0.00092306,0.00546045,0.00037221,-0.00806172,-0.00085270,-0.00231680,0.00339121
1963-09-30,-0.00555184,-0.00195751,0.00286316,-0.00415564,-0.00642999,-0.00050595,-0.00391510,-0.00208837,-0.00500825,-0.00830195,0.00132132,-0.00749974,-0.00503152,-0.00600881,-0.00677069,-0.00469023,-0.00195184,-0.00183168,-0.00727841,-0.00771300,-0.00223883,-0.01749687,-0.00926972,-0.00456893,0.00057122
1963-10-01,0.01266343,0.00096021,0.00185808,0.00378378,0.00066170,-0.00033814,0.00201065,0.00414493,0.00621744,0.00501618,0.01056564,0.00329273,0.00269475,0.01265475,0.00275767,0.00478157,0.00732440,0.00701206,0.00162775,0.00391817,0.00314845,0.01148243,0.00528652,0.01099404,0.00680993
1963-10-02,-0.00330524,-0.00294350,0.00023064,0.00462775,-0.00008570,-0.00200745,-0.00016322,0.00015559,0.00034437,0.00345644,-0.00084204,-0.00131720,-0.00070189,0.00194209,-0.00700347,-0.00060458,0.00076552,0.00021476,0.00551662,-0.00411132,0.00130903,0.00708035,-0.00048948,-0.00123051,-0.00441105
1963-10-03,0.01073371,0.00792511,0.01446398,0.00974776,0.00823099,0.00618864,0.00723710,0.00414645,0.00989051,0.00707731,0.00302396,0.00162276,0.01749758,0.00846105,0.01183795,0.00087840,0.00288859,0.01090970,0.01020795,0.00725164,0.00269084,0.00456357,0.01069349,0.00922005,0.03334221
1963-10-04,0.00057231,-0.00268408,0.01293606,0.00249255,-0.00358267,-0.00166019,-0.00077349,0.00043660,-0.00009103,-0.00178999,-0.00485684,0.00168335,0.00402083,0.00286820,-0.00152616,-0.00590175,-0.00370213,0.00305231,-0.00292589,-0.00112467,0.00080843,0.00215279,-0.00079121,-0.00051186,0.00703602
1963-10-07,-0.00196146,0.00344662,-0.00275567,-0.01020030,-0.00141413,0.00002338,-0.00491096,-0.00034422,-0.00010642,-0.00514585,-0.00279600,-0.00631359,0.00516130,0.00114994,-0.00315260,0.00167029,-0.00025114,-0.00202848,-0.00096535,-0.00481540,-0.00379502,-0.00335114,-0.00215353,0.00008085,-0.00451678
1963-10-08,-0.00891722,-0.00223662,-0.00759061,-0.00439965,0.00346740,0.00035478,-0.00321354,-0.00110922,0.00441019,-0.00414297,-0.00353160,-0.00057385,-0.00839273,0.00035590,0.00011641,0.00463220,0.00333152,0.00231612,0.00288159,0.00089185,0.00075898,-0.00228717,-0.00073598,-0.00108940,0.01267592
1963-10-09,-0.00147528,-0.00302009,-0.01063853,-0.00299783,-0.00783731,-0.00422730,-0.00065450,-0.00182032,-0.00298573,-0.00886285,-0.00155367,-0.00704051,-0.00505900,-0.01074649,-0.01317731,-0.00491153,-0.00656811,-0.00687687,-0.00631468,-0.01898239,-0.00354403,-0.00860913,-0.00701432,-0.00753022,-0.00849508
1963-10-10,0.00058905,-0.00232478,0.00412064,0.00123945,-0.00067206,0.00052022,0.00270742,0.00143758,0.00204835,0.00184848,0.00421876,-0.00210567,0.00509215,-0.00113696,-0.00105454,-0.00133808,0.00501233,-0.00082013,-0.00100284,0.00352494,0.00097016,-0.00220741,0.00076610,-0.00267387,0.01373774
1963-10-11,0.00172685,0.00189187,0.00567698,-0.00078512,0.00378230,0.00150675,-0.00303572,0.00276479,-0.00119003,0.00772717,-0.00016152,0.00490585,0.00304111,0.00483073,0.00821124,-0.00141705,-0.00140280,0.00558200,0.00180519,0.00444002,0.00073441,-0.00145672,0.00473917,0.00910802,0.00349870
1963-10-14,-0.00009783,-0.00031405,0.00063891,0.00075969,-0.00134228,-0.00338546,0.00197290,0.00024960,-0.00191441,0.00392558,0.00134140,0.00155630,0.00837160,-0.00201207,0.00365000,-0.00339671,-0.00386478,-0.00213399,0.00093939,0.01106374,0.00216918,-0.00111003,0.00071769,-0.00196079,0.00669085
1963-10-15,-0.00223222,-0.00471307,-0.00352812,0.00054054,0.00487574,0.00046404,-0.00263007,0.00230481,-0.00009403,0.00656202,-0.00031204,0.00220890,0.00278485,-0.00296888,0.00133086,0.00358405,0.00128056,0.00279944,-0.00185435,0.00383812,0.00429745,0.00342265,0.00236657,0.00786672,0.00140201
1963-10-16,0.00609547,0.00339191,0.00778195,0.00805875,0.00723985,0.00286888,0.00641275,-0.00186802,0.00663932,0.02051564,0.00936705,0.00579107,0.01513959,0.01355074,0.01503954,0.00508369,0.00727696,0.00605713,0.01097015,0.01197395,0.00384163,0.01148274,0.01210184,0.00971429,0.01818409
1963-10-17,0.01863537,0.00317847,0.00253765,-0.00130521,-0.00395211,-0.00260103,0.00506868,0.00062219,0.00006893,0.01092974,-0.00113959,0.00254458,0.00122890,0.00071016,0.00003272,-0.00004395,0.00372166,0.00619573,0.00572737,0.00238879,-0.00099171,0.00032899,0.00331078,0.00383536,0.00954727
1963-10-18,-0.00082615,-0.00219850,0.01015193,0.00568761,-0.00074393,0.00150731,0.00175424,0.00299214,0.00301531,0.00530477,-0.00320398,-0.00073254,0.00177257,0.00267477,-0.00385069,-0.00150647,0.00146104,0.00172989,0.00324541,0.00281866,0.00080620,-0.00003069,0.00448774,0.00025789,0.01037996
1963-10-21,-0.00091558,-0.00338058,0.00514349,0.00015248,0.00358369,-0.00153812,0.00033449,0.01190626,-0.00000090,-0.00536105,0.00071542,0.00019697,0.00101056,-0.00207565,-0.00911983,-0.00007047,-0.00196527,0.00067249,-0.00574302,-0.00338907,-0.00001001,-0.00083667,0.00279116,-0.00102181,0.00409513
1963-10-22,0.00070716,0.00389472,-0.00068996,-0.00143001,-0.00486156,-0.00287527,-0.00661397,-0.00468487,-0.00997001,-0.00605654,-0.00856434,-0.00536923,-0.01308352,-0.00546040,0.00072284,-0.00239924,-0.00356874,-0.00853049,-0.00286957,-0.00889205,-0.00376132,-0.00272537,-0.00428679,-0.00690268,0.00086544
1963-10-23,0.00308463,-0.00209198,-0.00013510,-0.00074975,0.00055898,0.00175549,-0.00069114,-0.00023741,0.00376026,0.00323802,0.00477904,0.00009133,0.00589506,0.00198261,-0.00246608,0.00051873,0.00137026,-0.00154238,0.00575992,-0.00066969,-0.00132734,-0.00345697,0.00180978,-0.00216111,-0.00921776
